,Date,RELIANCE,TATAMOTORS,UPL,PFC,BAJAJ-AUTO,HINDUNILVR,HINDALCO,WIPRO,VEDL,KOTAKBANK,ZEEL,SBIN,HDFCBANK,LT,SUNPHARMA,NTPC,INFY,ULTRACEMCO,CIPLA,POWERGRID,DRREDDY,GAIL,ADANIPORTS,ONGC,CONCOR,AXISBANK,ASIANPAINT,JSWSTEEL,BPCL,DIVISLAB,SIEMENS,M&M,TORNTPHARM,TECHM,TITAN,UBL,AMBUJACEM,GRASIM,TATASTEEL,ITC,COALINDIA,NESTLEIND,BAJFINANCE,HEROMOTOCO,IOC,BRITANNIA,MRF,TCS,HCLTECH,BHARTIARTL,ICICIBANK,MARUTI,EICHERMOT,SHREECEM,GLENMARK,INDUSINDBK,DABUR
337,08-Sep-2020,2107.1,142.3,487.0,89.85,2901.75,2142.25,180.25,282.55,125.55,1350.7,213.75,204.05,1112.45,916.7,501.9,90.65,939.3,3823.75,708.2,174.9,4348.8,94.55,345.6,74.45,388.3,444.35,1960.35,281.15,412.1,3112.6,1207.25,608.6,2753.65,752.25,1162.55,1084.9,206.5,677.1,405.1,188.15,129.95,16126.5,3500.0,2863.2,82.75,3731.6,58212.65,2348.2,725.9,498.1,375.7,7224.0,2161.5,19355.85,461.15,600.4,486.4
338,09-Sep-2020,2161.35,140.1,494.55,89.35,2910.15,2132.25,182.8,282.85,127.95,1326.15,221.55,194.85,1096.5,909.5,509.3,90.4,927.75,3835.6,727.55,175.25,4429.45,91.05,343.85,72.7,375.1,431.25,1979.05,286.85,405.95,3157.1,1198.3,613.9,2807.8,753.35,1161.1,1079.45,209.45,687.1,417.4,183.8,126.95,16312.5,3422.85,2904.0,80.55,3738.3,58763.55,2327.65,721.95,504.25,367.6,7215.25,2176.95,19401.5,469.6,604.6,492.35
339,10-Sep-2020,2314.0,143.3,491.0,91.3,2914.7,2133.9,176.65,284.55,130.45,1319.5,223.15,198.15,1090.55,920.95,507.95,90.55,940.05,3915.5,726.8,177.6,4380.15,90.8,341.6,73.65,367.55,446.85,2056.55,285.35,430.3,3156.55,1217.55,615.45,2814.55,750.0,1155.25,1066.3,212.95,713.3,408.0,184.9,126.65,16420.7,3498.7,2948.75,83.55,3719.25,59134.05,2331.15,722.4,497.35,370.7,7231.65,2175.6,19643.35,470.8,620.45,495.5
340,11-Sep-2020,2319.75,144.3,499.0,92.15,2916.35,2159.25,178.65,293.3,131.9,1330.35,218.1,202.7,1078.65,917.4,505.55,90.1,945.7,3904.1,725.95,175.15,4401.6,90.75,342.5,73.3,383.8,447.2,2035.95,287.8,428.75,3146.65,1224.7,614.25,2837.2,765.15,1167.75,1059.65,212.45,720.95,407.5,183.95,125.1,16325.35,3544.4,2992.25,83.1,3772.25,59226.7,2374.1,721.65,491.65,370.5,7193.6,2160.3,19502.5,485.15,610.35,508.25
341,14-Sep-2020,2302.55,148.55,515.9,92.1,2957.7,2123.5,175.8,307.2,129.65,1304.7,216.2,198.5,1057.95,902.1,495.8,90.85,978.4,3914.1,721.6,171.5,4364.1,91.95,351.65,73.65,384.2,440.55,2031.2,289.85,417.15,3164.8,1235.5,615.3,2797.55,790.75,1188.0,1052.4,211.1,707.0,404.65,183.35,124.95,16083.3,3440.7,3028.5,82.7,3719.5,58519.85,2491.4,794.95,474.1,363.7,7128.85,2159.4,19789.5,482.85,609.35,504.2
342,15-Sep-2020,2318.85,148.4,529.7,92.95,2937.35,2124.45,176.75,307.35,131.55,1323.95,217.45,200.15,1070.5,909.95,506.4,91.1,982.45,3931.45,742.45,173.3,4442.35,92.1,352.65,73.8,388.75,449.55,2017.55,289.6,414.4,3184.95,1237.75,613.45,2850.5,791.15,1174.55,1048.75,217.45,720.4,405.25,181.8,124.1,16040.95,3513.4,3037.15,82.25,3734.1,58408.45,2491.4,792.7,485.55,371.55,7052.8,2140.6,20065.25,493.6,633.4,505.75
343,16-Sep-2020,2324.55,151.45,528.5,94.75,3037.95,2143.5,183.8,312.15,134.3,1325.4,215.85,198.2,1093.65,921.8,518.5,89.65,1001.75,3974.9,752.6,171.95,4627.9,91.85,353.55,73.05,387.2,446.0,2012.1,288.65,413.05,3244.35,1255.6,639.45,2843.05,792.0,1181.7,1031.35,218.6,720.4,404.6,180.65,123.85,16197.8,3521.5,3056.2,82.7,3844.5,59573.95,2503.0,789.25,481.75,374.7,7057.95,2163.75,20387.85,499.8,621.65,509.6
344,17-Sep-2020,2298.75,147.65,530.55,94.7,3019.2,2128.2,175.85,311.7,134.3,1305.1,221.1,195.45,1083.6,906.3,512.0,88.65,1011.0,3968.95,751.5,168.3,4827.25,90.75,346.1,73.15,388.85,442.9,2007.95,286.85,415.6,3211.15,1255.05,636.8,2841.25,786.95,1182.4,1038.35,220.3,724.7,398.7,178.6,124.3,16121.35,3471.95,3061.0,81.8,3815.65,59530.85,2460.95,808.3,479.0,369.0,7085.85,2145.45,19888.4,492.7,617.35,502.55
345,18-Sep-2020,2305.7,147.9,537.3,93.4,3050.95,2098.7,179.5,316.5,130.95,1277.1,220.3,192.6,1057.3,900.7,523.35,90.55,1002.15,4002.6,806.25,171.9,5333.35,92.1,357.85,74.3,389.3,443.35,2028.4,287.7,412.05,3344.4,1256.85,654.15,2876.3,804.65,1163.6,1018.75,220.0,745.0,395.5,179.1,123.65,16087.05,3474.8,3112.65,80.7,3797.5,58950.6,2449.9,810.6,494.55,369.55,6964.75,2152.95,19520.95,508.9,613.2,508.45
346,21-Sep-2020,2255.85,137.45,532.2,88.5,2986.7,2037.8,167.15,311.9,128.95,1287.85,210.7,185.8,1049.3,881.85,503.65,88.3,1009.9,3878.9,768.1,170.5,5142.0,88.2,347.85,71.15,378.55,423.35,1972.55,271.3,401.45,3158.8,1243.6,622.45,2711.6,787.25,1119.9,982.6,209.75,716.85,373.4,175.75,121.65,15430.75,3330.15,3055.35,77.7,3629.3,58159.25,2465.3,802.6,467.75,350.7,6626.95,2102.95,18903.7,473.45,560.6,490.7
347,22-Sep-2020,2211.15,133.1,529.15,87.35,2985.85,2026.8,163.45,312.25,127.15,1270.55,197.1,186.2,1035.4,856.5,508.85,87.7,1007.5,3883.15,777.65,168.8,5167.95,84.15,332.3,69.5,370.7,412.0,1937.5,271.9,392.15,3236.6,1216.65,615.8,2726.65,800.45,1104.45,964.2,206.8,729.1,374.15,174.2,119.55,15199.25,3303.0,3000.15,76.15,3588.0,57709.55,2522.95,821.0,470.95,354.4,6440.55,2064.35,18982.45,459.3,544.0,492.1
348,23-Sep-2020,2230.8,131.4,532.4,86.2,2986.2,2052.55,165.45,314.85,130.0,1275.4,191.8,183.8,1047.25,860.6,502.9,85.1,1019.75,3869.15,767.4,163.9,5107.75,85.7,324.6,67.65,377.1,419.75,1946.55,268.2,387.65,3147.55,1230.55,612.6,2660.95,793.05,1117.2,963.4,209.25,718.4,361.3,172.5,121.05,15366.05,3243.85,2956.75,75.95,3624.9,57211.5,2467.45,814.1,433.8,351.85,6501.3,2076.8,18951.85,470.75,528.05,485.75
349,24-Sep-2020,2181.2,122.8,505.15,82.55,2931.85,2060.9,159.1,304.7,131.75,1246.1,190.35,176.35,1030.4,850.7,485.8,82.65,975.4,3777.8,733.45,159.35,5027.4,83.0,313.75,66.65,371.1,402.45,1918.35,258.55,377.25,3020.45,1211.45,575.1,2650.25,751.85,1096.15,920.5,198.25,679.7,343.9,166.55,115.7,15258.85,3028.9,2918.3,72.0,3612.75,55618.85,2332.25,788.3,419.3,335.7,6297.7,2034.45,18341.95,454.35,490.25,486.3
350,25-Sep-2020,2201.7,127.25,504.65,85.35,2957.4,2079.05,162.05,313.9,137.05,1253.05,198.2,182.2,1044.0,889.25,489.65,84.8,1011.45,3858.5,770.1,160.75,5112.2,85.2,326.15,68.9,375.25,415.05,1925.6,268.35,375.75,3060.75,1207.7,592.3,2719.25,772.35,1109.35,952.15,205.5,708.15,352.1,170.75,117.1,15736.8,3138.95,3002.0,74.1,3686.4,57461.45,2422.3,827.7,439.65,348.65,6497.7,2117.5,19008.45,482.55,514.85,492.6
351,28-Sep-2020,2216.25,132.85,509.8,87.95,2966.35,2063.3,167.7,311.55,139.1,1278.7,208.75,187.25,1054.2,902.85,510.1,87.5,1010.4,3922.0,774.8,168.15,5129.85,88.2,339.55,71.85,380.3,439.25,1945.6,277.0,385.15,3097.15,1245.8,615.25,2693.45,779.4,1138.75,969.6,211.65,734.2,361.0,173.3,120.0,15719.8,3335.15,3088.9,75.65,3737.35,59306.55,2426.3,835.25,443.65,363.0,6703.0,2180.95,19533.15,495.6,555.1,503.25
352,29-Sep-2020,2245.05,131.7,493.1,88.25,2897.5,2033.2,176.4,311.5,139.95,1263.25,207.8,185.05,1062.55,895.45,506.15,85.15,1009.0,4062.1,762.35,163.3,5084.2,87.5,341.0,69.15,374.9,426.85,1959.95,284.1,386.55,3061.9,1260.05,613.2,2711.2,768.15,1167.3,954.25,216.65,721.45,370.05,169.4,117.65,15620.85,3294.75,3174.95,74.85,3736.85,59462.35,2488.4,812.75,435.6,357.05,6742.75,2198.5,19834.65,485.7,536.25,497.2
353,30-Sep-2020,2234.35,133.3,502.9,86.2,2881.1,2068.25,175.25,313.55,136.9,1268.2,208.9,185.4,1078.6,901.6,500.45,85.1,1008.25,4049.55,774.7,162.45,5187.8,86.8,341.75,69.25,364.95,424.65,1986.4,277.75,353.05,3047.95,1264.5,607.9,2799.95,791.75,1201.35,956.3,217.0,744.2,359.75,171.7,116.0,15918.65,3278.6,3147.3,73.9,3798.15,59572.2,2492.3,811.6,420.95,354.75,6743.45,2202.8,20256.95,482.65,527.4,510.55
354,01-Oct-2020,2225.25,133.5,505.65,88.65,2985.4,2095.0,174.1,313.05,137.45,1305.05,214.0,190.3,1106.95,902.8,506.9,84.9,1017.65,4097.75,773.0,164.6,5112.05,88.4,353.3,69.15,356.25,443.7,2040.45,282.05,353.3,3064.9,1261.25,610.15,2817.2,822.5,1198.65,962.15,221.2,754.55,364.95,170.85,117.25,16000.5,3442.8,3151.45,74.1,3808.6,60578.3,2523.45,812.95,432.35,369.2,6796.3,2197.65,20611.0,491.05,592.2,513.8
355,05-Oct-2020,2212.2,133.9,507.1,87.3,2952.3,2111.05,179.05,333.95,137.8,1314.6,208.2,188.75,1114.35,896.95,523.1,84.45,1048.7,4047.15,778.65,162.85,5159.5,87.0,350.35,69.2,352.55,444.15,2028.0,290.1,354.15,3126.2,1278.4,607.0,2822.55,841.25,1194.35,958.5,221.35,750.15,382.3,169.25,118.4,16033.15,3382.9,3129.2,75.55,3830.45,60525.6,2705.8,824.2,424.45,373.1,6818.85,2210.15,20131.8,497.2,601.55,520.0
356,06-Oct-2020,2210.35,144.75,509.55,87.25,2972.25,2115.9,176.9,330.05,137.9,1338.25,216.9,191.6,1144.1,892.6,521.05,84.15,1055.75,4136.1,780.35,163.2,5136.5,87.75,362.9,69.35,360.45,449.65,2090.0,291.35,352.05,3162.6,1276.25,627.4,2815.1,847.4,1199.95,975.4,225.3,757.7,377.4,169.9,116.8,15876.85,3474.3,3136.35,75.35,3765.85,60269.95,2714.3,829.15,426.75,380.6,6892.4,2197.6,20296.95,490.6,622.8,526.8
357,07-Oct-2020,2257.5,141.0,510.85,86.4,3077.4,2139.35,172.85,335.3,123.35,1324.7,205.95,190.7,1162.25,887.9,511.75,82.8,1066.55,4213.35,773.6,159.6,5104.95,86.7,360.65,70.5,363.85,453.1,2105.0,291.45,342.25,3181.9,1275.45,631.6,2811.75,846.35,1254.0,957.95,234.8,759.65,371.1,169.5,114.45,16114.4,3331.15,3233.65,75.2,3785.95,60601.55,2735.95,828.05,422.45,382.65,7046.9,2238.0,20712.5,490.65,619.1,524.05
358,08-Oct-2020,2239.25,140.95,509.4,86.85,3074.55,2160.8,174.25,359.45,117.9,1320.1,205.9,191.5,1191.8,881.05,524.1,82.6,1093.7,4346.0,811.45,158.3,5194.4,84.15,359.75,68.45,366.0,451.9,2088.65,292.95,340.05,3231.45,1294.05,634.15,2866.45,860.3,1254.15,960.75,238.15,770.35,373.65,167.15,113.3,16304.6,3326.45,3279.15,75.5,3794.7,60175.35,2825.7,849.55,424.45,387.5,7079.85,2208.8,20735.55,499.95,617.7,522.05
359,09-Oct-2020,2233.45,138.45,497.3,87.0,3059.8,2139.65,170.0,374.0,121.85,1319.85,200.55,198.3,1233.55,908.45,512.9,82.9,1106.8,4298.35,803.15,158.0,5153.0,85.7,357.2,70.3,369.9,468.05,2050.6,292.0,345.0,3190.0,1284.05,633.2,2799.7,854.15,1255.2,990.55,239.35,745.1,369.5,167.85,114.9,16034.1,3317.9,3327.4,76.5,3745.1,58784.9,2812.95,855.75,425.2,401.5,7062.4,2217.95,21198.5,492.3,623.05,519.1
360,12-Oct-2020,2237.05,135.9,507.1,86.0,3022.75,2138.4,172.15,377.5,96.95,1312.9,189.85,198.7,1213.65,905.75,513.9,82.75,1132.1,4306.3,813.65,159.8,5220.5,83.85,357.65,69.15,370.55,468.0,2077.85,285.15,341.6,3207.25,1259.55,634.4,2840.8,856.9,1256.75,970.9,238.4,744.7,371.1,172.2,113.2,15902.2,3327.2,3284.7,75.7,3731.5,58587.1,2830.0,865.8,415.05,404.05,7136.65,2181.35,20956.1,495.55,614.45,515.5
361,13-Oct-2020,2280.7,134.1,506.5,84.5,3034.45,2138.2,173.25,375.95,99.65,1344.95,182.45,195.7,1198.45,896.45,503.15,82.65,1157.8,4382.75,787.15,160.45,5168.75,83.15,349.9,69.1,363.6,461.35,2064.65,289.95,339.1,3139.15,1232.25,627.9,2813.8,868.2,1228.85,970.75,241.75,749.45,368.35,170.15,113.85,15673.0,3272.6,3288.05,76.1,3745.65,58589.95,2826.55,900.4,415.3,396.25,7032.9,2219.55,21088.0,490.85,608.2,514.25
362,14-Oct-2020,2287.5,130.7,510.9,86.2,3054.15,2158.15,174.2,350.45,98.45,1353.35,186.2,200.05,1211.5,915.2,502.2,79.1,1137.0,4442.85,781.5,157.05,5123.0,82.65,348.95,67.0,364.85,471.3,2071.35,290.65,332.9,3130.45,1234.8,623.85,2758.45,848.85,1223.45,971.1,246.6,763.6,375.55,167.8,110.55,15673.05,3372.05,3310.8,74.65,3789.8,58903.55,2809.6,890.45,413.25,406.8,7002.35,2253.9,21135.9,486.4,622.65,516.95
363,15-Oct-2020,2206.5,126.95,506.55,84.7,3027.4,2152.55,173.65,341.6,94.95,1309.55,179.95,192.85,1169.25,888.8,490.3,79.0,1108.25,4383.3,768.3,155.75,5056.25,82.3,342.8,66.05,357.9,462.6,2090.45,291.55,326.65,3111.4,1238.15,617.3,2721.2,812.4,1213.6,967.75,243.35,750.1,373.9,165.05,110.6,15602.75,3214.75,3314.3,74.55,3731.0,58454.65,2740.6,860.0,399.2,391.0,6892.6,2248.6,20642.25,474.35,598.0,517.6
364,16-Oct-2020,2175.8,127.75,466.95,85.05,3044.75,2150.55,179.8,339.65,94.9,1336.55,175.7,195.95,1199.35,894.1,486.9,80.3,1127.5,4482.1,782.35,158.95,5080.55,84.0,349.95,67.25,370.85,472.4,2061.2,311.05,339.95,3222.7,1265.45,606.65,2744.2,822.75,1223.15,973.75,248.0,772.7,393.85,165.7,111.35,15430.25,3231.35,3346.45,74.2,3747.2,58013.1,2763.3,827.15,401.65,396.1,6894.9,2269.9,21177.45,490.9,608.3,511.7
365,19-Oct-2020,2176.2,128.25,463.45,87.25,2980.0,2177.8,182.7,343.2,96.75,1376.7,174.2,204.0,1203.55,902.9,483.65,81.65,1125.9,4514.6,764.0,159.75,5058.15,87.45,347.55,69.3,382.95,492.95,2070.1,313.5,346.65,3093.4,1276.75,597.45,2673.1,824.15,1228.8,965.7,247.6,773.15,395.5,168.25,114.7,16093.15,3267.2,3248.7,76.8,3772.45,60009.85,2711.55,844.75,397.7,417.1,6851.95,2198.15,21102.25,476.7,627.1,519.3
366,20-Oct-2020,2155.9,129.65,455.95,87.55,3004.2,2173.1,180.8,346.75,99.25,1368.8,183.0,203.05,1223.95,917.3,486.35,80.65,1137.5,4544.35,764.3,157.2,5071.15,85.7,348.95,67.4,383.45,493.95,2118.5,318.7,343.35,3085.75,1287.75,602.25,2711.65,849.85,1233.5,965.1,251.45,777.2,392.4,167.45,113.65,16252.55,3262.15,3237.6,75.05,3553.15,59927.35,2739.0,879.65,405.0,414.6,6844.6,2194.45,21184.8,482.5,625.25,528.05
367,21-Oct-2020,2124.6,130.25,454.2,88.4,3018.0,2163.15,185.95,343.45,101.2,1393.3,180.55,203.75,1246.7,924.45,490.2,82.3,1148.35,4629.1,767.1,163.75,5046.75,87.65,355.35,67.8,391.75,501.45,2114.3,322.95,343.35,3078.95,1290.7,600.85,2702.9,845.9,1244.7,961.45,253.35,791.75,404.05,167.65,115.1,16030.85,3232.85,3178.35,76.0,3397.25,61042.45,2675.4,871.05,419.0,420.3,6861.85,2181.35,21147.5,489.5,628.1,515.85
368,22-Oct-2020,2106.95,133.5,454.5,89.95,3006.2,2179.35,184.45,344.45,104.45,1393.05,183.5,203.3,1233.3,936.3,485.55,84.65,1129.05,4614.55,757.5,165.1,5022.0,88.65,358.35,68.85,395.95,510.3,2099.9,325.5,349.35,3093.5,1274.15,604.35,2715.15,837.45,1229.45,956.5,253.6,791.65,409.65,168.55,115.8,15909.45,3314.45,3081.5,77.7,3458.35,62250.35,2671.15,866.25,430.65,412.9,6811.55,2159.45,20991.7,487.15,608.75,507.15
369,23-Oct-2020,2113.05,137.0,450.95,90.0,3082.25,2143.85,182.25,342.4,104.75,1383.05,185.85,202.8,1235.8,941.25,484.5,86.25,1122.5,4504.55,757.55,170.15,5018.25,87.3,364.35,69.0,385.55,507.2,2120.25,321.25,351.55,3068.85,1279.0,625.15,2733.75,848.25,1241.7,960.05,247.4,785.2,423.45,170.75,117.7,15865.45,3316.9,3111.05,78.25,3469.75,63619.1,2686.8,852.45,434.4,416.95,7103.25,2181.9,20521.15,485.45,608.15,519.15
370,26-Oct-2020,2029.1,133.7,433.4,87.85,2895.15,2166.75,172.4,339.8,103.85,1416.9,176.7,196.7,1210.9,951.75,474.5,85.95,1112.45,4485.4,747.15,172.05,4978.1,85.5,363.7,68.2,384.75,493.35,2080.45,308.3,346.1,3042.15,1278.25,597.15,2656.65,819.25,1215.5,943.2,245.05,780.0,408.4,168.55,114.55,16259.35,3293.9,2897.95,78.1,3485.4,63280.45,2688.2,847.8,434.05,404.45,7054.8,2108.1,20424.7,477.8,616.65,513.5
371,27-Oct-2020,2034.5,135.65,438.55,88.5,2947.35,2176.7,174.45,334.05,102.5,1587.65,187.65,194.65,1233.1,981.95,470.45,89.45,1090.85,4566.95,770.25,173.5,5099.4,84.2,364.4,66.85,397.2,508.1,2197.8,308.95,348.65,3156.85,1266.55,597.15,2600.35,828.65,1231.8,918.85,255.85,779.1,411.0,167.2,113.95,17229.85,3453.25,2911.95,78.1,3572.25,68202.6,2630.15,847.25,433.35,409.95,7158.4,2118.25,21734.35,485.2,614.0,523.2
372,28-Oct-2020,2011.45,134.8,450.75,85.8,2944.05,2164.35,170.45,335.65,95.4,1551.35,181.4,190.45,1209.6,982.85,463.4,88.1,1076.55,4469.3,765.25,172.85,4951.0,83.1,353.65,66.35,389.85,504.7,2159.55,305.85,345.45,3131.45,1285.85,604.15,2545.8,804.3,1217.0,907.4,251.8,777.25,402.3,165.5,112.7,17119.15,3370.8,2946.2,78.05,3541.7,66844.55,2622.2,829.6,451.85,396.05,7186.05,2135.0,21361.2,478.85,592.85,517.15
373,29-Oct-2020,2026.9,131.9,450.25,85.2,2925.35,2122.1,167.9,337.45,95.45,1570.9,179.1,188.7,1187.2,934.5,456.35,86.5,1074.85,4576.8,762.3,171.6,4941.95,83.45,342.7,64.4,383.9,493.85,2225.45,306.8,341.8,3107.6,1289.0,591.95,2519.55,804.25,1178.2,908.4,254.0,770.2,401.4,163.85,110.85,16870.6,3380.05,2894.0,78.4,3532.65,67298.35,2632.65,840.05,450.8,399.9,7117.7,2136.85,21677.0,469.8,588.7,519.75
374,30-Oct-2020,2054.5,132.65,453.25,87.1,2886.9,2071.3,170.65,340.7,95.75,1547.4,187.9,189.25,1183.55,929.5,465.75,87.6,1060.6,4574.05,754.5,171.0,4888.65,84.75,359.85,64.9,390.9,492.5,2211.5,309.0,354.45,3142.05,1267.75,594.0,2566.85,813.3,1165.75,926.2,259.7,778.35,410.55,165.25,114.2,17161.6,3309.0,2799.8,79.55,3473.25,65303.25,2664.85,841.95,433.75,392.6,6965.15,2085.6,21694.55,474.8,585.7,511.45
375,02-Nov-2020,1877.45,132.85,445.35,91.35,2843.7,2072.0,170.75,334.8,94.7,1580.7,183.45,196.05,1215.25,929.3,469.4,89.2,1072.3,4550.8,751.25,173.05,4858.65,83.95,356.9,65.7,392.15,522.65,2172.85,309.35,346.4,3048.65,1283.35,596.05,2547.55,814.65,1168.5,926.2,260.5,787.85,402.85,166.75,115.7,17114.95,3419.8,2835.65,78.2,3420.3,66226.05,2604.6,822.4,457.4,417.45,6868.35,2029.65,21671.35,473.3,628.35,506.25
376,03-Nov-2020,1850.4,134.1,417.05,91.5,2914.85,2055.7,179.75,335.65,94.85,1593.6,182.05,204.75,1247.95,947.75,485.6,85.95,1062.55,4549.55,759.3,179.95,4877.35,83.95,353.65,66.3,398.85,534.15,2154.65,314.75,350.85,3089.9,1306.35,595.8,2576.95,808.1,1199.95,932.7,262.0,791.15,406.9,170.1,116.5,16892.5,3490.8,2937.4,78.0,3403.65,67676.25,2633.6,814.05,454.6,443.85,6913.35,2095.0,21876.1,482.45,646.6,515.4
377,04-Nov-2020,1913.2,135.9,401.35,91.15,2926.1,2060.05,176.5,342.95,92.0,1630.7,181.85,207.0,1257.4,939.85,504.65,85.1,1093.95,4531.6,781.15,177.1,4935.6,83.35,361.1,66.45,397.95,525.15,2169.45,317.85,348.85,3196.2,1330.55,596.8,2600.7,826.85,1215.65,926.3,264.4,783.1,403.9,169.8,114.8,16997.1,3561.45,2968.0,77.95,3470.7,68449.85,2653.15,815.15,453.05,437.05,6954.05,2097.4,21910.35,497.7,678.05,518.45
378,05-Nov-2020,1955.0,137.65,418.4,93.6,2949.3,2102.35,187.35,345.4,94.25,1675.45,190.5,218.65,1269.2,958.1,512.5,86.8,1104.0,4617.9,793.5,179.05,4958.5,87.45,368.65,67.6,407.3,539.3,2238.3,327.7,366.3,3209.0,1331.75,602.1,2604.3,840.7,1242.1,953.35,255.75,804.4,425.5,174.75,119.85,17221.3,3736.9,2944.35,79.8,3499.25,68568.5,2685.7,842.9,457.3,438.5,7092.8,2119.8,22239.4,509.5,714.4,519.55
379,06-Nov-2020,2029.15,139.0,422.4,95.7,2977.4,2094.15,188.15,345.75,94.75,1718.05,193.1,219.2,1307.65,960.75,509.15,87.3,1112.75,4556.0,789.95,178.45,4902.95,85.8,371.1,68.0,378.05,541.75,2209.05,326.45,362.45,3237.25,1329.8,613.6,2556.5,851.15,1253.5,950.6,248.0,794.35,426.5,173.95,121.8,17006.65,3780.75,2945.45,80.25,3513.55,68516.85,2707.45,850.1,449.9,442.8,6907.6,2139.05,22053.05,511.8,738.65,527.2
380,09-Nov-2020,2050.7,141.0,426.75,98.5,3001.95,2132.55,194.7,351.95,98.8,1728.15,191.65,219.5,1340.55,965.85,510.15,89.45,1136.55,4625.25,763.2,184.05,4879.65,86.5,367.05,68.45,380.4,565.05,2225.2,333.1,375.55,3423.75,1349.3,616.35,2552.1,872.75,1285.05,975.5,249.3,792.15,438.3,172.8,121.75,17332.0,3865.0,2954.25,81.2,3548.3,69841.05,2726.6,855.0,471.8,462.7,6872.15,2192.85,22604.7,481.7,775.45,527.55
381,10-Nov-2020,2084.55,146.0,432.8,97.95,2997.5,2136.6,192.35,342.3,99.75,1752.95,193.1,231.7,1393.65,1033.7,490.9,91.5,1091.05,4719.55,717.3,185.9,4698.0,90.2,366.75,70.75,388.1,583.6,2199.75,334.8,382.8,3263.4,1357.65,619.95,2431.7,821.3,1305.4,1053.95,249.9,789.5,441.9,178.35,124.8,16604.75,4208.55,2951.25,84.25,3508.35,69367.0,2649.6,809.7,466.4,483.85,6793.45,2234.85,22762.8,474.7,835.2,515.0
382,11-Nov-2020,1997.2,150.95,435.7,99.15,3023.1,2131.15,204.05,346.75,101.9,1807.85,195.3,234.2,1389.95,1059.45,506.05,92.9,1122.5,4823.8,742.35,189.65,4882.15,92.95,371.6,72.35,400.25,608.65,2181.7,342.75,394.0,3353.15,1370.0,633.2,2556.05,837.5,1274.7,1039.3,259.7,803.1,473.95,185.3,125.85,16697.6,4268.8,3060.15,85.0,3492.75,68589.15,2687.8,826.05,478.6,486.55,6857.35,2326.7,22867.55,480.8,787.95,510.0
383,12-Nov-2020,1980.0,151.2,429.6,101.1,3017.45,2192.1,208.6,345.55,103.45,1754.75,198.45,226.8,1371.7,1073.2,509.25,90.8,1117.75,4846.1,739.7,189.5,4826.85,93.05,368.05,71.55,399.65,599.7,2171.8,338.0,394.65,3367.05,1405.35,632.7,2618.8,843.25,1278.1,1023.5,262.85,826.95,473.15,188.0,122.1,16718.6,4298.3,3085.8,85.3,3515.3,69386.9,2671.05,824.7,479.85,476.7,6836.85,2350.75,23441.6,483.35,769.2,517.9
384,13-Nov-2020,1996.4,146.35,425.35,103.0,3040.75,2185.35,210.55,344.15,107.5,1763.3,192.65,229.45,1358.8,1051.5,508.45,91.45,1124.2,4899.75,744.65,188.85,4856.9,92.8,365.5,72.15,399.85,610.35,2179.95,343.2,394.0,3432.95,1370.15,629.85,2729.35,838.85,1288.45,1023.4,257.7,841.35,486.55,187.1,125.9,16825.65,4376.05,3128.9,84.75,3514.45,71826.2,2656.85,828.1,475.75,485.55,6809.25,2514.6,23435.5,486.55,768.55,515.4
385,14-Nov-2020,2002.3,148.85,429.25,102.5,3041.9,2187.7,209.3,345.45,108.05,1770.55,193.1,229.65,1369.7,1059.2,514.0,90.9,1133.45,4908.2,745.75,188.0,4872.05,93.5,366.1,72.65,412.7,613.15,2184.6,341.95,412.85,3444.95,1369.25,631.35,2728.05,840.15,1286.8,1026.2,259.0,838.6,492.2,188.6,127.1,16838.15,4374.8,3115.7,86.65,3527.35,71926.0,2670.35,830.5,481.5,486.9,6852.25,2540.55,23363.25,485.45,770.45,517.15
386,17-Nov-2020,1993.25,158.0,429.65,104.0,3045.15,2177.6,213.55,348.7,107.35,1796.65,189.55,240.2,1408.45,1080.9,518.4,88.7,1123.7,4909.05,742.55,186.8,4784.15,93.55,379.65,71.3,409.05,628.8,2187.65,340.95,394.65,3427.0,1407.6,637.25,2656.2,845.25,1301.95,1038.75,268.05,842.9,522.7,187.35,128.7,16982.85,4488.0,3031.3,84.95,3509.8,74095.45,2666.05,815.0,484.55,486.4,6981.45,2541.7,23989.75,487.2,784.15,511.65
387,18-Nov-2020,1987.2,173.5,426.3,104.55,3037.9,2132.1,219.35,345.3,108.9,1830.6,190.5,252.0,1408.7,1148.15,513.0,88.3,1110.55,4927.5,742.95,185.4,4703.8,93.95,391.1,71.95,408.25,636.3,2195.75,342.6,383.05,3451.8,1426.2,705.75,2676.55,836.1,1280.1,1029.55,262.0,848.95,517.2,184.05,128.25,16872.6,4653.75,2983.0,85.25,3500.35,75041.0,2626.65,814.3,478.4,497.65,7054.3,2614.15,24069.25,482.8,828.3,505.4
388,19-Nov-2020,1973.15,167.95,416.5,104.7,3034.25,2130.75,213.85,342.6,112.1,1826.35,186.35,239.75,1374.35,1134.25,507.35,89.8,1096.75,4778.0,742.1,189.8,4707.7,93.65,381.9,72.15,408.25,611.5,2161.7,331.2,383.7,3435.05,1427.6,703.9,2634.6,822.9,1292.45,1052.15,258.7,836.75,523.6,187.9,122.05,16934.15,4536.55,2988.5,84.7,3511.35,76831.35,2636.9,804.55,468.55,478.75,6963.3,2551.25,23661.65,482.7,818.0,507.3
